year,event,value
1980,Handball,87
1988,Handball,87
1960,Wrestling,87
1964,Wrestling,87
1972,Water Polo,87
1964,Shooting,87
1968,Shooting,87
1998,Ice Hockey,87
1960,Shooting,87
1998,Ice Hockey,87
1960,Wrestling,87
1964,Wrestling,87
1968,Wrestling,87
1948,Basketball,87
2004,Water Polo,87
2016,Taekwondo,87
2016,Fencing,87
2004,Volleyball,87
1976,Basketball,87
1980,Basketball,87
1972,Sailing,87
1964,Athletics,87
1960,Wrestling,87
1968,Wrestling,87
1988,Swimming,87
1980,Rowing,87
1980,Ice Hockey,87
2012,Football,87
2016,Volleyball,87
2016,Diving,87
2012,Rowing,87
1964,Wrestling,87
1964,Wrestling,87
1960,Swimming,87
2000,Handball,87
2004,Handball,87
2008,Handball,87
1968,Rowing,87
2004,Swimming,87
1996,Athletics,87
2002,Ice Hockey,87
2010,Ice Hockey,87
1972,Basketball,87
1988,Rowing,87
1992,Rowing,87
2008,Volleyball,87
1960,Wrestling,87
2016,Shooting,87
1988,Tennis,87
1996,Tennis,87
2000,Tennis,87
2008,Athletics,87
2012,Athletics,87
2016,Handball,87
2004,Athletics,87
1968,Ice Hockey,87
2000,Swimming,87
2004,Swimming,87
1968,Rowing,87
1972,Handball,87
1976,Handball,87
2002,Ice Hockey,87
2006,Ice Hockey,87
1968,Basketball,87
1984,Ice Hockey,87
1988,Ice Hockey,87
1992,Ice Hockey,87
1994,Ice Hockey,87
1984,Ice Hockey,87
1996,Athletics,87
1976,Rowing,87
1980,Rowing,87
1968,Wrestling,87
1988,Rowing,87
1980,Rowing,87
1992,Rowing,87
1960,Athletics,87
2008,Canoeing,87
1988,Basketball,87
1992,Basketball,87
1996,Basketball,87
1980,Volleyball,87
1972,Handball,87
1936,Athletics,87
1960,Rowing,87
2012,Volleyball,87
2016,Volleyball,87
1988,Rowing,87
2014,Alpine Skiing,87
2008,Hockey,87
1976,Rowing,87
1964,Basketball,87
1998,Ice Hockey,87
1996,Rowing,87
2000,Rowing,87
2004,Rowing,87
2012,Basketball,87
1972,Athletics,87
2004,Handball,87
2012,Handball,87
1996,Rowing,87
2000,Rowing,87
1984,Swimming,87
1988,Swimming,87
1992,Swimming,87
1980,Swimming,87
1984,Swimming,87
1988,Swimming,87
1980,Athletics,87
2000,Football,87
2000,Judo,87
2004,Judo,87
1992,Bobsleigh,87
1994,Bobsleigh,87
2008,Cycling,87
2012,Cycling,87
2016,Cycling,87
1988,Swimming,87
1992,Ice Hockey,87
2016,Volleyball,87
2002,Cross Country Skiing,87
2006,Cross Country Skiing,87
2010,Cross Country Skiing,87
1928,Athletics,87
1972,Rowing,87
1992,Swimming,87
1996,Swimming,87
2000,Swimming,87
1988,Football,87
2014,Alpine Skiing,87
1988,Alpine Skiing,87
1992,Alpine Skiing,87
1994,Alpine Skiing,87
1998,Alpine Skiing,87
2000,Swimming,87
2004,Swimming,87
2008,Swimming,87
2008,Baseball,87
1976,Rowing,87
1992,Speed Skating,87
1994,Speed Skating,87
1992,Bobsleigh,87
1994,Bobsleigh,87
1968,Sailing,87
1972,Sailing,87
2000,Beach Volleyball,87
2008,Rowing,87
2012,Rowing,87
2004,Shooting,87
1992,Water Polo,87
2000,Shooting,87
2004,Shooting,87
2008,Baseball,87
1984,Bobsleigh,87
1972,Sailing,87
2006,Ice Hockey,87
2010,Ice Hockey,87
2014,Ice Hockey,87
1976,Rowing,87
1996,Canoeing,87
1972,Athletics,87
1976,Athletics,87
1992,Basketball,87
2000,Cycling,87
2004,Cycling,87
1932,Wrestling,87
1984,Swimming,87
1972,Rowing,87
1976,Rowing,87
1964,Alpine Skiing,87
1968,Alpine Skiing,87
1964,Speed Skating,87
1968,Speed Skating,87
2012,Swimming,87
2016,Swimming,87
1968,Shooting,87
1980,Canoeing,87
2004,Swimming,87
2012,Archery,87
2016,Archery,87
1980,Volleyball,87
2012,Water Polo,87
2016,Water Polo,87
1988,Volleyball,87
1996,Swimming,87
2000,Swimming,87
2004,Swimming,87
2008,Swimming,87
2012,Swimming,87
1960,Football,87
2000,Swimming,87
2004,Swimming,87
1960,Wrestling,87
1984,Volleyball,87
1972,Rowing,87
1968,Basketball,87
1972,Basketball,87
1988,Handball,87
1992,Handball,87
2008,Swimming,87
2002,Speed Skating,87
1996,Sailing,87
2000,Sailing,87
2016,Volleyball,87
1984,Volleyball,87
1988,Volleyball,87
1996,Beach Volleyball,87
2000,Beach Volleyball,87
1964,Speed Skating,87
1968,Speed Skating,87
1972,Volleyball,87
2008,Athletics,87
2014,Alpine Skiing,87
1996,Rowing,87
2000,Rowing,87
1964,Bobsleigh,87
1996,Baseball,87
2000,Baseball,87
1988,Sailing,87
2012,Volleyball,87
2008,Athletics,87
2012,Swimming,87
1976,Rowing,87
1980,Rowing,87
2008,Tennis,87
2012,Tennis,87
2016,Tennis,87
1964,Athletics,87
1994,Ice Hockey,87
1976,Cycling,87
1964,Athletics,87
2004,Beach Volleyball,87
1996,Rowing,87
2004,Rowing,87
1972,Handball,87
1976,Handball,87
1972,Rowing,87
1968,Alpine Skiing,87
1972,Alpine Skiing,87
1996,Swimming,87
2000,Swimming,87
2004,Swimming,87
2008,Swimming,87
1964,Volleyball,87
1968,Volleyball,87
1972,Volleyball,87
1968,Shooting,87
1972,Shooting,87
1976,Shooting,87
1984,Shooting,87
1992,Ice Hockey,87
1998,Ice Hockey,87
2008,Water Polo,87
1968,Rowing,87
1976,Rowing,87
1988,Handball,87
2012,Basketball,87
2016,Basketball,87
1996,Canoeing,87
2000,Canoeing,87
2014,Bobsleigh,87
1980,Athletics,87
1968,Rowing,87
1988,Shooting,87
1996,Shooting,87
2000,Athletics,87
2008,Athletics,87
1968,Water Polo,87
1984,Swimming,87
1988,Swimming,87
1992,Swimming,87
1984,Swimming,87
2004,Rowing,87
1984,Ice Hockey,87
1972,Sailing,87
1976,Sailing,87
2000,Volleyball,87
1984,Water Polo,87
1988,Water Polo,87
2004,Cycling,87
2008,Cycling,87
2012,Cycling,87
2004,Canoeing,87
2012,Canoeing,87
1956,Sailing,87
1960,Sailing,87
1988,Rowing,87
1992,Rowing,87
1976,Rowing,87
2016,Rowing,87
1972,Rowing,87
1976,Rowing,87
1988,Canoeing,87
1992,Canoeing,87
1972,Water Polo,87
2000,Basketball,87
1988,Boxing,87
1968,Rowing,87
1968,Wrestling,87
1972,Wrestling,87
1980,Handball,87
1996,Tennis,87
2000,Tennis,87
2004,Tennis,87
2008,Tennis,87
2012,Tennis,87
2016,Tennis,87
2006,Alpine Skiing,87
2010,Alpine Skiing,87
2014,Alpine Skiing,87
2004,Athletics,87
2008,Swimming,87
1988,Boxing,87
2008,Rowing,87
1992,Water Polo,87
1996,Water Polo,87
1984,Athletics,87
1980,Ice Hockey,87
1980,Volleyball,87
1998,Ice Hockey,87
2002,Ice Hockey,87
1960,Sailing,87
1976,Volleyball,87
1996,Tennis,87
2002,Luge,87
2006,Luge,87
2010,Luge,87
1964,Ice Hockey,87
2004,Athletics,87
2016,Table Tennis,87
1964,Wrestling,87
1968,Wrestling,87
2016,Canoeing,87
1972,Swimming,87
1988,Athletics,87
1968,Ice Hockey,87
1960,Basketball,87
1976,Canoeing,87
2016,Rowing,87
1996,Volleyball,87
2004,Baseball,87
2016,Hockey,87
2012,Swimming,87
1968,Wrestling,87
1972,Wrestling,87
1976,Wrestling,87
1964,Swimming,87
1968,Swimming,87
1952,Weightlifting,87
1972,Football,87
1980,Rowing,87
1984,Rowing,87
1988,Rowing,87
2000,Swimming,87
1996,Football,87
1952,Wrestling,87
1956,Wrestling,87
1960,Wrestling,87
2016,Swimming,87
2008,Swimming,87
1948,Shooting,87
1960,Shooting,87
1972,Swimming,87
1976,Swimming,87
1960,Wrestling,87
1964,Wrestling,87
2002,Ice Hockey,87
1984,Water Polo,87
1988,Water Polo,87
1992,Water Polo,87
1996,Water Polo,87
1988,Handball,87
1992,Handball,87
2012,Water Polo,87
1960,Wrestling,87
1984,Handball,87
1976,Volleyball,87
2012,Volleyball,87
1988,Basketball,87
1968,Wrestling,87
1972,Rowing,87
1964,Cycling,87
1968,Cycling,87
1972,Cycling,87
2016,Rowing,87
1976,Equestrianism,87
1972,Volleyball,87
1976,Volleyball,87
1972,Handball,87
1976,Handball,87
2016,Beach Volleyball,87
2008,Swimming,87
1972,Athletics,87
1972,Handball,87
2004,Rowing,87
1964,Wrestling,87
2000,Rowing,87
1960,Rowing,87
2008,Cycling,87
2012,Shooting,87
1996,Swimming,87
2000,Swimming,87
2004,Swimming,87
1924,Rugby,87
1960,Wrestling,87
2016,Weightlifting,87
2008,Beach Volleyball,87
2012,Beach Volleyball,87
1988,Athletics,87
1992,Athletics,87
1996,Athletics,87
1984,Rowing,87
1988,Rowing,87
1992,Rowing,87
1996,Rowing,87
1980,Ice Hockey,87
1992,Swimming,87
1996,Swimming,87
1960,Wrestling,87
1964,Wrestling,87
1968,Swimming,87
1972,Swimming,87
2012,Tennis,87
2016,Tennis,87
1980,Canoeing,87
1988,Rowing,87
1992,Rowing,87
2012,Water Polo,87
2016,Water Polo,87
1956,Rowing,87
1964,Rowing,87
2016,Hockey,87
1996,Water Polo,87
2000,Water Polo,87
2010,Snowboarding,87
2014,Snowboarding,87
1960,Basketball,87
1964,Basketball,87
1968,Basketball,87
2012,Volleyball,87
1988,Rowing,87
1976,Rowing,87
2002,Luge,87
2006,Bobsleigh,87
1964,Wrestling,87
1960,Wrestling,87
1980,Athletics,87
1992,Equestrianism,87
1948,Athletics,87
1984,Rowing,87
1988,Rowing,87
2016,Handball,87
1952,Rowing,87
1960,Rowing,87
1952,Weightlifting,87
1980,Volleyball,87
1972,Rowing,87
2016,Canoeing,87
1984,Water Polo,87
2010,Snowboarding,87
1968,Cycling,87
1988,Bobsleigh,87
1976,Rowing,87
1980,Rowing,87
2002,Alpine Skiing,87
1960,Rowing,87
1964,Bobsleigh,87
1980,Athletics,87
1984,Athletics,87
2004,Swimming,87
2008,Swimming,87
1968,Swimming,87
1972,Swimming,87
1972,Swimming,87
1976,Swimming,87
1984,Swimming,87
1988,Swimming,87
1988,Water Polo,87
1992,Water Polo,87
1996,Water Polo,87
2000,Water Polo,87
2004,Water Polo,87
1996,Shooting,87
2000,Shooting,87
2004,Shooting,87
1968,Rowing,87
1972,Rowing,87
2016,Rowing,87
1984,Rowing,87
1988,Rowing,87
1952,Shooting,87
1956,Shooting,87
1960,Shooting,87
1964,Shooting,87
1968,Shooting,87
1992,Ice Hockey,87
2002,Ice Hockey,87
1988,Bobsleigh,87
1992,Bobsleigh,87
1972,Handball,87
1968,Rowing,87
1972,Water Polo,87
1980,Water Polo,87
1992,Swimming,87
2016,Volleyball,87
1984,Ice Hockey,87
1988,Ice Hockey,87
1992,Ice Hockey,87
2008,Swimming,87
1984,Ice Hockey,87
1960,Wrestling,87
1992,Canoeing,87
2016,Rugby Sevens,87
1996,Basketball,87
1968,Basketball,87
1992,Ice Hockey,87
1968,Rowing,87
1976,Basketball,87
1980,Basketball,87
2000,Rowing,87
1976,Basketball,87
1960,Fencing,87
2008,Swimming,87
2012,Swimming,87
2012,Handball,87
1976,Volleyball,87
1994,Ice Hockey,87
1992,Swimming,87
1996,Swimming,87
2000,Swimming,87
1968,Basketball,87
1988,Sailing,87
1972,Sailing,87
2016,Athletics,87
1964,Luge,87
1968,Luge,87
1972,Luge,87
1976,Luge,87
2016,Beach Volleyball,87
1980,Handball,87
1996,Handball,87
2008,Rowing,87
2012,Rowing,87
2016,Rowing,87
1984,Swimming,87
1936,Athletics,87
1992,Bobsleigh,87
1994,Bobsleigh,87
1992,Rowing,87
1964,Canoeing,87
1968,Canoeing,87
1972,Cycling,87
1992,Bobsleigh,87
1994,Bobsleigh,87
1996,Athletics,87
1998,Bobsleigh,87
2002,Bobsleigh,87
1964,Rowing,87
1952,Rowing,87
2008,Sailing,87
2006,Ice Hockey,87
2010,Ice Hockey,87
1972,Shooting,87
1984,Shooting,87
1964,Wrestling,87
1964,Swimming,87
1992,Canoeing,87
1996,Canoeing,87
2000,Canoeing,87
2004,Archery,87
2008,Archery,87
2012,Archery,87
2016,Water Polo,87
1948,Athletics,87
1994,Ice Hockey,87
2004,Shooting,87
2012,Shooting,87
2016,Shooting,87
2006,Ice Hockey,87
2014,Luge,87
2000,Shooting,87
2004,Shooting,87
2008,Shooting,87
2012,Shooting,87
2016,Shooting,87
2008,Swimming,87
1960,Sailing,87
1972,Athletics,87
1976,Athletics,87
1968,Wrestling,87
2004,Canoeing,87
2008,Canoeing,87
2012,Canoeing,87
2016,Canoeing,87
2000,Handball,87
1976,Rowing,87
1980,Rowing,87
1992,Alpine Skiing,87
1998,Alpine Skiing,87
1964,Wrestling,87
2000,Handball,87
2000,Canoeing,87
1936,Athletics,87
1976,Volleyball,87
1984,Canoeing,87
1988,Canoeing,87
1996,Swimming,87
2004,Swimming,87
1996,Rowing,87
1988,Swimming,87
2004,Canoeing,87
1960,Wrestling,87
2016,Athletics,87
2012,Shooting,87
1948,Athletics,87
1984,Water Polo,87
1960,Sailing,87
1964,Sailing,87
1992,Ice Hockey,87
2012,Handball,87
1972,Volleyball,87
1976,Volleyball,87
1972,Sailing,87
1960,Ice Hockey,87
1964,Ice Hockey,87
2014,Luge,87
1984,Rowing,87
1972,Equestrianism,87
1992,Equestrianism,87
2000,Equestrianism,87
2004,Equestrianism,87
1988,Water Polo,87
1992,Water Polo,87
2000,Rowing,87
2004,Rowing,87
1968,Rowing,87
1972,Rowing,87
1968,Shooting,87
1972,Shooting,87
2000,Canoeing,87
2004,Canoeing,87
1984,Shooting,87
1972,Water Polo,87
1976,Water Polo,87
2016,Tennis,87
1992,Rowing,87
1976,Rowing,87
1988,Shooting,87
1992,Shooting,87
1996,Athletics,87
1984,Rowing,87
1988,Rowing,87
1992,Rowing,87
1988,Rowing,87
1972,Bobsleigh,87
1984,Bobsleigh,87
1976,Speed Skating,87
1968,Sailing,87
1972,Sailing,87
1976,Sailing,87
1980,Sailing,87
1988,Rowing,87
1992,Rowing,87
2006,Ice Hockey,87
2014,Ice Hockey,87
2012,Rowing,87
1960,Athletics,87
1984,Handball,87
1988,Handball,87
1988,Rowing,87
1992,Rowing,87
1988,Rowing,87
1996,Rowing,87
2004,Swimming,87
1976,Archery,87
2004,Baseball,87
1952,Wrestling,87
1956,Wrestling,87
1960,Wrestling,87
1964,Wrestling,87
2016,Basketball,87
2016,Rugby Sevens,87
1992,Volleyball,87
2012,Volleyball,87
2000,Equestrianism,87
1988,Rowing,87
1992,Rowing,87
1984,Sailing,87
1988,Sailing,87
1992,Sailing,87
1976,Rowing,87
2004,Swimming,87
1996,Rowing,87
2002,Figure Skating,87
2006,Figure Skating,87
1980,Rowing,87
1988,Shooting,87
1992,Shooting,87
1996,Shooting,87
1980,Shooting,87
1992,Shooting,87
1996,Shooting,87
2008,Shooting,87
1964,Rowing,87
1976,Shooting,87
1980,Shooting,87
1984,Shooting,87
2000,Shooting,87
2012,Shooting,87
1992,Handball,87
1968,Athletics,87
1988,Equestrianism,87
1992,Equestrianism,87
1996,Equestrianism,87
2000,Equestrianism,87
2004,Swimming,87
2008,Swimming,87
2012,Swimming,87
2016,Rugby Sevens,87
2004,Volleyball,87
2004,Football,87
1980,Rowing,87
1988,Rowing,87
1998,Ice Hockey,87
2002,Ice Hockey,87
1976,Basketball,87
1980,Basketball,87
1988,Basketball,87
2012,Swimming,87
2016,Swimming,87
2016,Gymnastics,87
1996,Athletics,87
2000,Athletics,87
1996,Shooting,87
2000,Shooting,87
1980,Rowing,87
1992,Canoeing,87
1996,Canoeing,87
2012,Taekwondo,87
1992,Athletics,87
1968,Bobsleigh,87
1972,Bobsleigh,87
1976,Bobsleigh,87
1980,Football,87
2016,Rugby Sevens,87
1968,Basketball,87
1980,Rowing,87
2008,Athletics,87
1984,Rowing,87
1992,Cycling,87
1996,Cycling,87
1972,Rowing,87
2016,Equestrianism,87
2016,Rowing,87
1992,Speed Skating,87
1994,Speed Skating,87
2002,Speed Skating,87
1980,Shooting,87
1996,Volleyball,87
2004,Canoeing,87
2012,Canoeing,87
2000,Water Polo,87
1960,Swimming,87
2012,Hockey,87
2016,Hockey,87
1968,Fencing,87
1972,Fencing,87
1976,Fencing,87
1976,Cycling,87
1992,Athletics,87
2000,Swimming,87
2000,Athletics,87
1976,Luge,87
1984,Rowing,87
1988,Rowing,87
1968,Alpine Skiing,87
1972,Alpine Skiing,87
1988,Swimming,87
1992,Swimming,87
2012,Basketball,87
1984,Football,87
2004,Water Polo,87
1998,Alpine Skiing,87
1948,Athletics,87
1984,Handball,87
1988,Rowing,87
1992,Rowing,87
1996,Rowing,87
2012,Volleyball,87
2016,Volleyball,87
1988,Rowing,87
1984,Rowing,87
2008,Handball,87
1994,Bobsleigh,87
1998,Bobsleigh,87
2002,Bobsleigh,87
1972,Sailing,87
1964,Sailing,87
1964,Shooting,87
1968,Shooting,87
1972,Sailing,87
1980,Sailing,87
1996,Football,87
1972,Canoeing,87
1988,Swimming,87
1980,Rowing,87
1956,Wrestling,87
1960,Wrestling,87
1964,Wrestling,87
1968,Sailing,87
1980,Swimming,87
1972,Rowing,87
2008,Rowing,87
2012,Rowing,87
1972,Rowing,87
1976,Rowing,87
2012,Cycling,87
2016,Cycling,87
1972,Rowing,87
1960,Rowing,87
1996,Canoeing,87
2000,Canoeing,87
1988,Canoeing,87
1992,Canoeing,87
1976,Handball,87
1980,Handball,87
1984,Handball,87
1968,Rowing,87
1996,Judo,87
1992,Basketball,87
1996,Basketball,87
2012,Athletics,87
2016,Athletics,87
1992,Bobsleigh,87
1992,Rowing,87
1964,Rowing,87
1994,Ice Hockey,87
2016,Swimming,87
2004,Weightlifting,87
1972,Rowing,87
1972,Canoeing,87
1976,Canoeing,87
1980,Canoeing,87
2000,Water Polo,87
2004,Water Polo,87
1988,Athletics,87
1992,Athletics,87
1976,Water Polo,87
1988,Cycling,87
1980,Boxing,87
2006,Ice Hockey,87
2010,Ice Hockey,87
2004,Equestrianism,87
1988,Rowing,87
2008,Hockey,87
2012,Hockey,87
2008,Canoeing,87
1972,Shooting,87
2006,Ice Hockey,87
2004,Canoeing,87
2008,Canoeing,87
2012,Canoeing,87
1976,Handball,87
2016,Athletics,87
1948,Rowing,87
1952,Rowing,87
1960,Rowing,87
2016,Swimming,87
2004,Canoeing,87
2008,Canoeing,87
2010,Alpine Skiing,87
2014,Alpine Skiing,87
1960,Weightlifting,87.5
1964,Weightlifting,87.5
1980,Athletics,87.5
1988,Ice Hockey,87.5
1994,Ice Hockey,87.5
1992,Weightlifting,87.5
1996,Weightlifting,87.5
2000,Weightlifting,87.5
2004,Weightlifting,87.5
1988,Ice Hockey,87.5
1998,Ice Hockey,87.5
2002,Ice Hockey,87.5
2006,Ice Hockey,87.5
1992,Ice Hockey,87.5
1906,Wrestling,87.5
1908,Wrestling,87.5
1996,Athletics,88
2008,Softball,88
1992,Weightlifting,88
2016,Volleyball,88
1988,Canoeing,88
1992,Canoeing,88
1972,Handball,88
1976,Handball,88
1980,Basketball,88
2008,Athletics,88
2012,Athletics,88
1972,Basketball,88
1980,Basketball,88
1984,Basketball,88
2002,Ice Hockey,88
2006,Ice Hockey,88
2010,Ice Hockey,88
2004,Water Polo,88
2008,Water Polo,88
2012,Water Polo,88
2016,Water Polo,88
1996,Beach Volleyball,88
2000,Beach Volleyball,88
2000,Shooting,88
2004,Shooting,88
2008,Shooting,88
2012,Shooting,88
1976,Sailing,88
2000,Shooting,88
2004,Shooting,88
2008,Shooting,88
2012,Shooting,88
2016,Shooting,88
2004,Swimming,88
2008,Swimming,88
1996,Shooting,88
2000,Shooting,88
1996,Canoeing,88
1992,Sailing,88
1996,Sailing,88
1996,Canoeing,88
2012,Athletics,88
1988,Rowing,88
2004,Handball,88
1992,Rowing,88
2012,Volleyball,88
1996,Handball,88
1968,Canoeing,88
1972,Canoeing,88
1988,Swimming,88
1992,Swimming,88
2004,Swimming,88
1988,Ice Hockey,88
1972,Wrestling,88
1972,Rowing,88
1976,Rowing,88
2000,Basketball,88
1960,Rowing,88
2016,Volleyball,88
1968,Basketball,88
1972,Basketball,88
2012,Athletics,88
2016,Athletics,88
2002,Bobsleigh,88
1992,Ice Hockey,88
1980,Athletics,88
1984,Athletics,88
1988,Athletics,88
2004,Taekwondo,88
1964,Weightlifting,88
2008,Athletics,88
2012,Athletics,88
1984,Basketball,88
1988,Basketball,88
1976,Ice Hockey,88
1980,Ice Hockey,88
1964,Athletics,88
1968,Athletics,88
2016,Badminton,88
1988,Shooting,88
1992,Shooting,88
1996,Football,88
1984,Rowing,88
1988,Rowing,88
1992,Rowing,88
1996,Shooting,88
2000,Shooting,88
2004,Shooting,88
1992,Basketball,88
1964,Basketball,88
1972,Rowing,88
1960,Rowing,88
1964,Rowing,88
2000,Canoeing,88
2004,Canoeing,88
2008,Canoeing,88
2012,Canoeing,88
1960,Rowing,88
2004,Volleyball,88
1960,Weightlifting,88
1964,Weightlifting,88
1960,Sailing,88
1964,Sailing,88
1968,Sailing,88
1988,Handball,88
2014,Ice Hockey,88
1996,Swimming,88
2000,Swimming,88
1984,Handball,88
1988,Rowing,88
1992,Rowing,88
1996,Rowing,88
1980,Bobsleigh,88
1996,Handball,88
2000,Handball,88
2004,Handball,88
2016,Fencing,88
2016,Rowing,88
1980,Water Polo,88
1984,Water Polo,88
1996,Hockey,88
2000,Hockey,88
2004,Hockey,88
1984,Handball,88
1956,Rowing,88
1964,Rowing,88
2012,Athletics,88
2000,Swimming,88
1996,Hockey,88
2012,Volleyball,88
2012,Volleyball,88
2016,Basketball,88
1992,Football,88
2010,Ice Hockey,88
2014,Ice Hockey,88
1976,Bobsleigh,88
1972,Weightlifting,88
2016,Golf,88
1988,Athletics,88
1988,Water Polo,88
1996,Tennis,88
2000,Tennis,88
2004,Tennis,88
2008,Tennis,88
2012,Tennis,88
1996,Wrestling,88
1960,Rowing,88
1988,Handball,88
1992,Handball,88
2004,Judo,88
1960,Water Polo,88
2002,Alpine Skiing,88
2006,Alpine Skiing,88
2010,Alpine Skiing,88
2002,Speed Skating,88
2008,Athletics,88
2012,Athletics,88
2016,Athletics,88
2006,Ice Hockey,88
2010,Ice Hockey,88
2014,Ice Hockey,88
2006,Skeleton,88
1964,Rowing,88
1968,Rowing,88
2002,Ice Hockey,88
2002,Ice Hockey,88
1976,Rowing,88
1996,Swimming,88
2000,Swimming,88
1980,Handball,88
1984,Handball,88
1992,Bobsleigh,88
1994,Bobsleigh,88
1988,Swimming,88
1996,Canoeing,88
1960,Rowing,88
1972,Volleyball,88
1976,Volleyball,88
1980,Volleyball,88
1976,Rowing,88
1980,Rowing,88
1994,Speed Skating,88
1998,Speed Skating,88
1984,Volleyball,88
2006,Alpine Skiing,88
2016,Athletics,88
2004,Badminton,88
2000,Canoeing,88
2004,Canoeing,88
2008,Canoeing,88
2012,Canoeing,88
1972,Water Polo,88
2012,Volleyball,88
2012,Athletics,88
2016,Athletics,88
1996,Beach Volleyball,88
2000,Beach Volleyball,88
2004,Beach Volleyball,88
2008,Football,88
2010,Snowboarding,88
2014,Snowboarding,88
1964,Rowing,88
1968,Rowing,88
1964,Rowing,88
2016,Football,88
2016,Beach Volleyball,88
1972,Basketball,88
1976,Basketball,88
1998,Ice Hockey,88
1980,Athletics,88
1984,Athletics,88
1992,Athletics,88
1984,Football,88
1948,Fencing,88
1952,Fencing,88
1956,Fencing,88
1960,Fencing,88
1988,Hockey,88
2004,Shooting,88
2008,Shooting,88
2012,Shooting,88
1992,Rowing,88
2000,Handball,88
1912,Athletics,88
1988,Rowing,88
1996,Rowing,88
2000,Rowing,88
1988,Water Polo,88
1992,Water Polo,88
1960,Basketball,88
1968,Shooting,88
2016,Handball,88
1980,Water Polo,88
2008,Table Tennis,88
2016,Canoeing,88
1924,Rugby,88
2008,Cycling,88
1980,Handball,88
1984,Swimming,88
1992,Luge,88
1994,Luge,88
1998,Luge,88
2002,Luge,88
2012,Basketball,88
2016,Basketball,88
2008,Swimming,88
1956,Shooting,88
1960,Shooting,88
2008,Baseball,88
2004,Baseball,88
2008,Baseball,88
2000,Water Polo,88
1964,Volleyball,88
2012,Beach Volleyball,88
1996,Swimming,88
2000,Swimming,88
1972,Rowing,88
2000,Handball,88
2008,Handball,88
2008,Fencing,88
2010,Ice Hockey,88
1998,Ice Hockey,88
1988,Canoeing,88
2012,Basketball,88
2016,Basketball,88
2008,Canoeing,88
2016,Swimming,88
1956,Athletics,88
2012,Volleyball,88
2016,Volleyball,88
2016,Swimming,88
1972,Alpine Skiing,88
2012,Water Polo,88
2016,Water Polo,88
2008,Water Polo,88
2012,Water Polo,88
2016,Water Polo,88
2012,Basketball,88
2010,Luge,88
2014,Luge,88
2004,Athletics,88
1984,Shooting,88
2000,Athletics,88
2012,Swimming,88
2008,Handball,88
1984,Volleyball,88
1972,Rowing,88
1980,Ice Hockey,88
1996,Athletics,88
2000,Athletics,88
2006,Bobsleigh,88
1980,Basketball,88
2000,Baseball,88
2004,Baseball,88
1972,Basketball,88
2016,Football,88
1956,Athletics,88
1960,Athletics,88
2012,Athletics,88
2016,Athletics,88
2016,Handball,88
1980,Basketball,88
1984,Basketball,88
1960,Hockey,88
1960,Water Polo,88
1964,Water Polo,88
1988,Basketball,88
2000,Swimming,88
2004,Swimming,88
2008,Swimming,88
1976,Handball,88
1996,Athletics,88
1976,Handball,88
1976,Handball,88
1980,Ice Hockey,88
1984,Swimming,88
2016,Tennis,88
1964,Rowing,88
1968,Rowing,88
1972,Rowing,88
1984,Hockey,88
2004,Tennis,88
1980,Sailing,88
2006,Speed Skating,88
1956,Rowing,88
1960,Rowing,88
2016,Water Polo,88
2012,Water Polo,88
2010,Ice Hockey,88
2014,Ice Hockey,88
2004,Baseball,88
1996,Wrestling,88
2000,Canoeing,88
2004,Boxing,88
1980,Handball,88
1988,Handball,88
1980,Rowing,88
1980,Handball,88
2012,Judo,88
1972,Basketball,88
1976,Basketball,88
1928,Skeleton,88
1984,Ice Hockey,88
1988,Ice Hockey,88
2006,Alpine Skiing,88
1996,Rowing,88
1984,Water Polo,88
1996,Shooting,88
1988,Ice Hockey,88
1992,Ice Hockey,88
1998,Ice Hockey,88
2010,Alpine Skiing,88
1972,Rowing,88
2012,Swimming,88
2016,Swimming,88
2016,Football,88
1988,Sailing,88
2004,Shooting,88
2008,Shooting,88
1964,Basketball,88
1964,Basketball,88
2012,Cycling,88
1992,Rowing,88
1924,Weightlifting,88
1984,Rowing,88
2004,Cycling,88
2008,Cycling,88
1976,Canoeing,88
1980,Canoeing,88
1968,Rowing,88
2004,Volleyball,88
1992,Sailing,88
2000,Sailing,88
2014,Luge,88
1972,Ice Hockey,88
2000,Handball,88
2004,Handball,88
2008,Handball,88
2004,Water Polo,88
2000,Football,88
2004,Swimming,88
2008,Swimming,88
2002,Ice Hockey,88
2006,Ice Hockey,88
2010,Ice Hockey,88
2014,Ice Hockey,88
2002,Ice Hockey,88
2008,Canoeing,88
2012,Canoeing,88
1984,Shooting,88
1992,Weightlifting,88
2004,Taekwondo,88
2008,Taekwondo,88
2016,Taekwondo,88
2008,Taekwondo,88
2012,Taekwondo,88
2010,Speed Skating,88
1992,Athletics,88
2016,Rugby Sevens,88
2016,Rugby Sevens,88
2010,Snowboarding,88
2014,Snowboarding,88
1988,Rowing,88
1960,Rowing,88
1964,Rowing,88
1992,Rowing,88
1996,Rowing,88
2000,Rowing,88
1984,Canoeing,88
1988,Canoeing,88
2002,Ice Hockey,88
2008,Football,88
2016,Fencing,88
1992,Athletics,88
1996,Athletics,88
2000,Athletics,88
2012,Handball,88
2016,Handball,88
1972,Athletics,88
1976,Athletics,88
1992,Bobsleigh,88
1994,Bobsleigh,88
2012,Cycling,88
2016,Cycling,88
1992,Judo,88
